filename,n_atoms,composition,metal_score,d_band_proxy,active_site_score,size_score,en_score,intermediate_score,surface_ratio,total_score,label,error
zenodo_10679574_Si_cont_57.cif,42,C1 Cu39 O1 Si1,0.7833,0.8728,0.3846,0.988,1.0,0.5,0.7143,71.55,likely_active,
zenodo_10679574_Si_cont_59.cif,59,C1 Cu56 O1 Si1,0.7833,0.8811,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_6.cif,38,C1 Cu35 O1 Si1,0.7833,0.8781,0.4857,0.9755,1.0,0.0,0.8947,64.83,likely_active,
zenodo_10679574_Si_cont_60.cif,59,C1 Cu56 O1 Si1,0.7833,0.8803,0.3036,0.9976,1.0,0.0,0.5763,59.16,uncertain,
zenodo_10679574_Si_cont_61.cif,59,C1 Cu56 O1 Si1,0.7833,0.8803,0.3036,0.9976,1.0,0.0,0.5763,59.16,uncertain,
zenodo_10679574_Si_cont_62.cif,59,C1 Cu56 O1 Si1,0.7833,0.8808,0.3036,0.9976,1.0,0.0,0.5763,59.17,uncertain,
zenodo_10679574_Si_cont_63.cif,59,C1 Cu56 O1 Si1,0.7833,0.8811,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_64.cif,59,C1 Cu56 O1 Si1,0.7833,0.8816,0.3036,0.9976,1.0,0.5,0.5763,69.18,likely_active,
zenodo_10679574_Si_cont_65.cif,59,C1 Cu56 O1 Si1,0.7833,0.8795,0.3036,0.9976,1.0,0.0,0.5763,59.15,uncertain,
zenodo_10679574_Si_cont_67.cif,59,C1 Cu56 O1 Si1,0.7833,0.8811,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_68.cif,59,C1 Cu56 O1 Si1,0.7833,0.8811,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_69.cif,59,C1 Cu56 O1 Si1,0.7833,0.8811,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_7.cif,38,C1 Cu35 O1 Si1,0.7833,0.8768,0.4571,0.9755,1.0,0.0,0.8421,63.85,likely_active,
zenodo_10679574_Si_cont_70.cif,59,C1 Cu56 O1 Si1,0.7833,0.8816,0.3036,0.9976,1.0,0.0,0.5763,59.18,uncertain,
zenodo_10679574_Si_cont_71.cif,59,C1 Cu56 O1 Si1,0.7833,0.8816,0.3036,0.9976,1.0,0.5,0.5763,69.18,likely_active,
zenodo_10679574_Si_cont_72.cif,59,C1 Cu56 O1 Si1,0.7833,0.8798,0.3036,0.9976,1.0,0.0,0.5763,59.16,uncertain,
zenodo_10679574_Si_cont_73.cif,59,C1 Cu56 O1 Si1,0.7833,0.8798,0.3036,0.9976,1.0,0.0,0.5763,59.16,uncertain,
zenodo_10679574_Si_cont_74.cif,59,C1 Cu56 O1 Si1,0.7833,0.8798,0.3036,0.9976,1.0,0.0,0.5763,59.16,uncertain,
zenodo_10679574_Si_cont_76.cif,59,C1 Cu56 O1 Si1,0.7833,0.8827,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_77.cif,59,C1 Cu56 O1 Si1,0.7833,0.8827,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_78.cif,59,C1 Cu56 O1 Si1,0.7833,0.8827,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_79.cif,59,C1 Cu56 O1 Si1,0.7833,0.8827,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_8.cif,38,C1 Cu35 O1 Si1,0.7833,0.8743,0.4,0.9755,1.0,0.0,0.7368,61.9,likely_active,
zenodo_10679574_Si_cont_80.cif,59,C1 Cu56 O1 Si1,0.7833,0.8832,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_82.cif,59,C1 Cu56 O1 Si1,0.7833,0.8819,0.3214,0.9976,1.0,0.0,0.6102,59.79,uncertain,
zenodo_10679574_Si_cont_83.cif,59,C1 Cu56 O1 Si1,0.7833,0.8827,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_84.cif,59,C1 Cu56 O1 Si1,0.7833,0.8832,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_85.cif,59,C1 Cu56 O1 Si1,0.7833,0.8832,0.3214,0.9976,1.0,0.0,0.6102,59.81,uncertain,
zenodo_10679574_Si_cont_86.cif,59,C1 Cu56 O1 Si1,0.7833,0.8814,0.3214,0.9976,1.0,0.0,0.6102,59.79,uncertain,
zenodo_10679574_Si_cont_87.cif,59,C1 Cu56 O1 Si1,0.7833,0.8806,0.3214,0.9976,1.0,0.0,0.6102,59.77,uncertain,
zenodo_10679574_Si_cont_89.cif,38,C1 Cu35 O1 Si1,0.7833,0.9035,0.5143,0.9755,1.0,0.0,0.9474,66.16,likely_active,
zenodo_10679574_Si_cont_9.cif,38,C1 Cu35 O1 Si1,0.7833,0.8743,0.4,0.9755,1.0,0.0,0.7368,61.9,likely_active,
zenodo_10679574_Si_cont_90.cif,38,C1 Cu35 O1 Si1,0.7833,0.9022,0.5143,0.9755,1.0,0.0,0.9474,66.14,likely_active,
zenodo_10679574_Si_cont_91.cif,38,C1 Cu35 O1 Si1,0.7833,0.8997,0.5143,0.9755,1.0,0.0,0.9474,66.11,likely_active,
zenodo_10679574_Si_cont_93.cif,38,C1 Cu35 O1 Si1,0.7833,0.8806,0.4857,0.9755,1.0,0.0,0.8947,64.86,likely_active,
zenodo_10679574_Si_cont_94.cif,38,C1 Cu35 O1 Si1,0.7833,0.8794,0.4571,0.9755,1.0,0.0,0.8421,63.89,likely_active,
zenodo_10679574_Si_cont_95.cif,38,C1 Cu35 O1 Si1,0.7833,0.8781,0.4286,0.9755,1.0,0.0,0.7895,62.92,likely_active,
zenodo_10679574_Si_cont_96.cif,38,C1 Cu35 O1 Si1,0.7833,0.8781,0.4286,0.9755,1.0,0.0,0.7895,62.92,likely_active,
zenodo_10679574_Si_cont_98.cif,74,C1 Cu71 O1 Si1,0.7833,0.8627,0.2535,0.9769,1.0,0.0,0.4865,57.04,uncertain,
zenodo_10679574_Si_cont_99.cif,74,C1 Cu71 O1 Si1,0.7833,0.863,0.2535,0.9769,1.0,0.0,0.4865,57.05,uncertain,
zenodo_10679574_Sn_cont_100.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8569,0.25,0.9751,1.0,0.0,0.4865,58.55,uncertain,
zenodo_10679574_Sn_cont_101.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8581,0.25,0.9751,1.0,0.0,0.4865,58.57,uncertain,
zenodo_10679574_Sn_cont_18.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8582,0.2361,0.9751,1.0,0.0,0.4595,58.09,uncertain,
zenodo_10679574_Sn_cont_19.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8586,0.2361,0.9751,1.0,0.0,0.4595,58.1,uncertain,
zenodo_10679574_Sn_cont_20.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8586,0.2361,0.9751,1.0,0.0,0.4595,58.1,uncertain,
zenodo_10679574_Sn_cont_21.cif,74,C1 Cu71 O1 Sn1,0.8667,0.859,0.2361,0.9751,1.0,0.0,0.4595,58.11,uncertain,
zenodo_10679574_Sn_cont_3.cif,38,C1 Cu35 O1 Sn1,0.8667,0.891,0.4722,0.9792,1.0,0.0,0.8947,66.52,likely_active,
zenodo_10679574_Sn_cont_31.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8675,0.375,0.9903,1.0,0.0,0.7143,63.02,likely_active,
zenodo_10679574_Sn_cont_32.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8624,0.375,0.9903,1.0,0.0,0.7143,62.94,likely_active,
zenodo_10679574_Sn_cont_33.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8664,0.375,0.9903,1.0,0.0,0.7143,63.0,likely_active,
zenodo_10679574_Sn_cont_34.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8619,0.375,0.9903,1.0,0.0,0.7143,62.93,likely_active,
zenodo_10679574_Sn_cont_35.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8564,0.35,0.9903,1.0,0.0,0.6667,62.0,likely_active,
zenodo_10679574_Sn_cont_36.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8568,0.4,0.9903,1.0,0.0,0.7619,63.71,likely_active,
zenodo_10679574_Sn_cont_37.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8568,0.4,0.9903,1.0,0.0,0.7619,63.71,likely_active,
zenodo_10679574_Sn_cont_38.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8664,0.35,0.9903,1.0,0.5,0.6667,72.15,likely_active,
zenodo_10679574_Sn_cont_39.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8612,0.35,0.9903,1.0,0.5,0.6667,72.07,likely_active,
zenodo_10679574_Sn_cont_4.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8898,0.4722,0.9792,1.0,0.0,0.8947,66.5,likely_active,
zenodo_10679574_Sn_cont_40.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8664,0.35,0.9903,1.0,0.5,0.6667,72.15,likely_active,
zenodo_10679574_Sn_cont_41.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8619,0.375,0.9903,1.0,0.0,0.7143,62.93,likely_active,
zenodo_10679574_Sn_cont_42.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8552,0.325,0.9903,1.0,0.5,0.619,71.13,likely_active,
zenodo_10679574_Sn_cont_43.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8557,0.375,0.9903,1.0,0.5,0.7143,72.84,likely_active,
zenodo_10679574_Sn_cont_44.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8557,0.375,0.9903,1.0,0.5,0.7143,72.84,likely_active,
zenodo_10679574_Sn_cont_45.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8664,0.35,0.9903,1.0,0.5,0.6667,72.15,likely_active,
zenodo_10679574_Sn_cont_46.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8624,0.375,0.9903,1.0,0.0,0.7143,62.94,likely_active,
zenodo_10679574_Sn_cont_47.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8675,0.35,0.9903,1.0,0.5,0.6667,72.17,likely_active,
zenodo_10679574_Sn_cont_48.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8608,0.35,0.9903,1.0,0.5,0.6667,72.07,likely_active,
zenodo_10679574_Sn_cont_49.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8552,0.35,0.9903,1.0,0.5,0.6667,71.98,likely_active,
zenodo_10679574_Sn_cont_5.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8898,0.4722,0.9792,1.0,0.0,0.8947,66.5,likely_active,
zenodo_10679574_Sn_cont_50.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8557,0.375,0.9903,1.0,0.5,0.7143,72.84,likely_active,
zenodo_10679574_Sn_cont_51.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8557,0.375,0.9903,1.0,0.5,0.7143,72.84,likely_active,
zenodo_10679574_Sn_cont_52.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8664,0.35,0.9903,1.0,0.0,0.6667,62.15,likely_active,
zenodo_10679574_Sn_cont_53.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8624,0.35,0.9903,1.0,0.5,0.6667,72.09,likely_active,
zenodo_10679574_Sn_cont_54.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8619,0.375,0.9903,1.0,0.0,0.7143,62.93,likely_active,
zenodo_10679574_Sn_cont_55.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8557,0.325,0.9903,1.0,0.5,0.619,71.14,likely_active,
zenodo_10679574_Sn_cont_56.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8568,0.375,0.9903,1.0,0.5,0.7143,72.86,likely_active,
zenodo_10679574_Sn_cont_57.cif,42,C1 Cu39 O1 Sn1,0.8667,0.8568,0.375,0.9903,1.0,0.5,0.7143,72.86,likely_active,
zenodo_10679574_Sn_cont_59.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8775,0.2982,0.9968,1.0,0.0,0.5763,60.7,likely_active,
zenodo_10679574_Sn_cont_6.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8676,0.4722,0.9792,1.0,0.0,0.8947,66.17,likely_active,
zenodo_10679574_Sn_cont_60.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8767,0.2982,0.9968,1.0,0.0,0.5763,60.69,likely_active,
zenodo_10679574_Sn_cont_61.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8767,0.2982,0.9968,1.0,0.0,0.5763,60.69,likely_active,
zenodo_10679574_Sn_cont_62.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_63.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8785,0.2982,0.9968,1.0,0.0,0.5763,60.72,likely_active,
zenodo_10679574_Sn_cont_64.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8785,0.2982,0.9968,1.0,0.0,0.5763,60.72,likely_active,
zenodo_10679574_Sn_cont_65.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_67.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_68.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_69.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_7.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8663,0.4444,0.9792,1.0,0.0,0.8421,65.21,likely_active,
zenodo_10679574_Sn_cont_70.cif,59,C1 Cu56 O1 Sn1,0.8667,0.876,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_71.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8764,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_72.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8747,0.2982,0.9968,1.0,0.0,0.5763,60.66,likely_active,
zenodo_10679574_Sn_cont_73.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8764,0.2982,0.9968,1.0,0.0,0.5763,60.68,likely_active,
zenodo_10679574_Sn_cont_74.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8747,0.2982,0.9968,1.0,0.0,0.5763,60.66,likely_active,
zenodo_10679574_Sn_cont_76.cif,59,C1 Cu56 O1 Sn1,0.8667,0.878,0.3158,0.9968,1.0,0.0,0.6102,61.31,likely_active,
zenodo_10679574_Sn_cont_77.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8744,0.3158,0.9968,1.0,0.0,0.6102,61.26,likely_active,
zenodo_10679574_Sn_cont_78.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8769,0.3158,0.9968,1.0,0.0,0.6102,61.29,likely_active,
zenodo_10679574_Sn_cont_79.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8791,0.3158,0.9968,1.0,0.0,0.6102,61.33,likely_active,
zenodo_10679574_Sn_cont_8.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8639,0.3889,0.9792,1.0,0.0,0.7368,63.29,likely_active,
zenodo_10679574_Sn_cont_80.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8797,0.3158,0.9968,1.0,0.0,0.6102,61.34,likely_active,
zenodo_10679574_Sn_cont_82.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8753,0.2982,0.9968,1.0,0.0,0.5763,60.67,likely_active,
zenodo_10679574_Sn_cont_83.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8744,0.3158,0.9968,1.0,0.0,0.6102,61.26,likely_active,
zenodo_10679574_Sn_cont_84.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8749,0.3158,0.9968,1.0,0.0,0.6102,61.26,likely_active,
zenodo_10679574_Sn_cont_85.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8749,0.3158,0.9968,1.0,0.0,0.6102,61.26,likely_active,
zenodo_10679574_Sn_cont_86.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8679,0.2982,0.9968,1.0,0.0,0.5763,60.56,likely_active,
zenodo_10679574_Sn_cont_87.cif,59,C1 Cu56 O1 Sn1,0.8667,0.8697,0.2982,0.9968,1.0,0.0,0.5763,60.58,likely_active,
zenodo_10679574_Sn_cont_89.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8848,0.5,0.9792,1.0,0.0,0.9474,67.37,likely_active,
zenodo_10679574_Sn_cont_9.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8639,0.3889,0.9792,1.0,0.0,0.7368,63.29,likely_active,
zenodo_10679574_Sn_cont_90.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8836,0.5,0.9792,1.0,0.0,0.9474,67.35,likely_active,
zenodo_10679574_Sn_cont_91.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8811,0.5,0.9792,1.0,0.0,0.9474,67.32,likely_active,
zenodo_10679574_Sn_cont_93.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8626,0.4722,0.9792,1.0,0.0,0.8947,66.09,likely_active,
zenodo_10679574_Sn_cont_94.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8614,0.4444,0.9792,1.0,0.5,0.8421,75.13,likely_active,
zenodo_10679574_Sn_cont_95.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8601,0.4167,0.9792,1.0,0.0,0.7895,64.17,likely_active,
zenodo_10679574_Sn_cont_96.cif,38,C1 Cu35 O1 Sn1,0.8667,0.8601,0.4167,0.9792,1.0,0.0,0.7895,64.17,likely_active,
zenodo_10679574_Sn_cont_98.cif,74,C1 Cu71 O1 Sn1,0.8667,0.8551,0.25,0.9751,1.0,0.0,0.4865,58.53,uncertain,
